Lon_S;Lat_S;Lon_M;Lat_M;Lon_E;Lat_E;Fecha;Hora;Minimum_integration_threshold;Frequency;Exclude_below_line_depth_max;Transecta;UBM;NASC_mezcla_MS.MC;NASC_Unclassified_regions;P_Card_mezcla_MS.MC;P_Card_Unclassified_regions;N_Card_mezcla_MS.MC;N_Card_Unclassified_regions;Distancia_al_lance_asociado;Lance;Relinga_inferior_media;sA_Merluza_Austral;sA_Merluza_Cola;sA_Merluza 3 Aletas;sA_Reineta;sA_Jibia;sA_Congrio Dorado;sA_Sierra;sA_Brótula;sA_Tollo pajarito;sA_Granadero chileno;sA_Willy;sA_Gutigaudido;sA_Cojinoba gris;sA_Cojinoba moteada;sA_Tollo negro raspa;sA_Tollo cacho;sA_Tollo negro narigón;sA_Tollo Negro Peine;sA_Mictofidos;sA_Calamar
-75.48541569;-46.08390564;-75.47945449;-46.08397098;-75.47345057;-46.08388543;20250818; 22:20:38.0610;-65;38;553.511464;ACUST0032;8;246.424431;0;365.728739;0;1;0;5.58499961;27;0;212.5699476;28.66157801;5.192905386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.47339064;-46.08388844;-75.46745846;-46.08374;-75.4615123;-46.0841849;20250818; 22:23:46.0450;-65;38;337.680745;ACUST0032;9;211.254768;0;265.310837;0;1;0;5.410582377;27;0;182.2319921;24.5710013;4.451774599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.46144443;-46.0841952;-75.45544239;-46.08434675;-75.44954671;-46.08414059;20250818; 22:26:59.0420;-65;38;205.637874;ACUST0032;10;0;0;0;0;0;0;5.214216446;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.44948535;-46.08414227;-75.44347146;-46.0841845;-75.4375772;-46.08426674;20250818; 22:30:23.3800;-65;38;195.901958;ACUST0032;11;0;0;0;0;0;0;5.120090688;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.43752129;-46.08427499;-75.43152267;-46.08417333;-75.42555768;-46.08399014;20250818; 22:33:59.1190;-65;38;184.992506;ACUST0032;12;0;0;0;0;0;0;5.061996391;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.42549925;-46.08399345;-75.41950656;-46.08407833;-75.41356356;-46.08394624;20250818; 22:37:37.9050;-65;38;180.318426;ACUST0032;13;0;0;0;0;0;0;5.057255501;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.41350546;-46.08393937;-75.40758925;-46.08385798;-75.4015434;-46.08403167;20250818; 22:41:16.7010;-65;38;176.654171;ACUST0032;14;0;0;0;0;0;0;5.106792179;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.40148399;-46.0840327;-75.39549413;-46.08398171;-75.38953313;-46.08364367;20250818; 22:44:56.4730;-65;38;171.200593;ACUST0032;15;0;0;0;0;0;0;5.186678003;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.38947367;-46.08363668;-75.38356157;-46.08359167;-75.37760189;-46.08392667;20250818; 22:48:35.2190;-65;38;164.258957;ACUST0032;16;0;0;0;0;0;0;5.332961988;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.37754615;-46.08392655;-75.37577375;-46.083955;999;999;20250818; 22:50:55.5440;-65;38;157.386379;ACUST0032;17;0;0;0;0;0;0;5.426551539;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.60126833;-46.16680667;-75.59546534;-46.16723601;-75.58979008;-46.16696416;20250818; 19:53:43.6350;-65;38;699.386382;ACUST0033;1;192.21998;0;472.836573;0;1;0;2.437532043;27;0;165.812257;22.35706878;4.050654253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.58971899;-46.16695073;-75.58397667;-46.16707667;-75.57785299;-46.16789799;20250818; 19:57:16.7860;-65;38;699.386382;ACUST0033;2;376.154541;0;470.761664;0;1;0;1.969791426;27;0;324.4773692;43.75046207;7.926709758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.57773575;-46.16790587;-75.57179765;-46.16790209;-75.56595253;-46.16734245;20250818; 20:00:42.9670;-65;38;699.423561;ACUST0033;3;341.452934;0;432.334765;0;1;0;1.415382247;27;0;294.5431668;39.71432485;7.195442322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.56588844;-46.16732871;-75.55995067;-46.16732439;-75.55398167;-46.167605;20250818; 20:04:02.2590;-65;38;581.927824;ACUST0033;4;381.850081;0;392.890399;0;1;0;0.95775971;27;0;329.3904398;44.41290923;8.04673195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.5539053;-46.16760068;-75.54798604;-46.16737667;-75.54197218;-46.16724244;20250818; 20:07:21.5380;-65;38;490.620359;ACUST0033;5;432.095463;0;358.486237;0;1;0;0.459292271;27;0;372.7329695;50.25693991;9.105553569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.54194413;-46.16724063;-75.53598009;-46.16709431;-75.53002667;-46.166705;20250818; 20:10:40.8230;-65;38;423.478628;ACUST0033;6;546.329572;0;322.741546;0;1;0;0.079121026;27;0;471.2732744;63.54348708;11.5128105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.5299606;-46.16669257;-75.5240841;-46.16672496;-75.518098;-46.1673099;20250818; 20:13:58.6950;-65;38;352.50678;ACUST0033;7;771.868257;0;272.288615;0;1;0;0.509552195;27;0;665.8268187;89.77584801;16.26559028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.51797533;-46.16731981;-75.51202339;-46.16742395;-75.5061842;-46.16696481;20250818; 20:17:12.3540;-65;38;263.794681;ACUST0033;8;402.890774;0;209.350853;0;1;0;1.042798697;27;0;347.5405031;46.86014817;8.49012276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.50609514;-46.16696253;-75.50011531;-46.16698411;-75.49419861;-46.16741333;20250818; 20:20:25.9580;-65;38;215.036069;ACUST0033;9;215.40915;0;190.323013;0;1;0;1.513270376;27;0;185.8156334;25.05419666;4.539319948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.49410284;-46.16742005;-75.48805199;-46.16733148;-75.48218333;-46.16688833;20250818; 20:23:39.6010;-65;38;200.787757;ACUST0033;10;102.991563;0;176.821811;0;1;0;2.033074533;27;0;88.84229158;11.97892882;2.170342608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.4821155;-46.16688893;-75.47625;-46.166825;-75.47029;-46.167005;20250818; 20:26:53.1850;-65;38;197.14528;ACUST0033;11;73.92945;0;170.407442;0;1;0;2.495361493;27;0;63.77281363;8.598720062;1.557916305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.47020159;-46.16701269;-75.46418361;-46.16734384;-75.4582379;-46.16730877;20250818; 20:30:05.3840;-65;38;189.324203;ACUST0033;12;66.716336;0;167.560859;0;1;0;3.025282268;27;0;57.55065758;7.759764164;1.405914256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.45814086;-46.16729927;-75.4522444;-46.16702089;-75.44630564;-46.16707293;20250818; 20:33:16.2010;-65;38;189.629612;ACUST0033;13;69.362405;0;163.495535;0;1;0;3.503290663;27;0;59.83320216;8.067527939;1.461674904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.44622455;-46.16708021;-75.4402999;-46.16751317;-75.43436158;-46.16734703;20250818; 20:36:25.6360;-65;38;185.529876;ACUST0033;14;53.094302;0;162.243045;0;1;0;4.027096376;27;0;45.80005703;6.175388019;1.118856948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.43428167;-46.16734;-75.42833196;-46.16708683;-75.42231954;-46.16720148;20250818; 20:39:37.8370;-65;38;179.03163;ACUST0033;15;0;0;0;0;0;0;4.500430039;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.42222155;-46.16719219;-75.41621608;-46.16741368;-75.4103434;-46.16721861;20250818; 20:42:50.1890;-65;38;171.885441;ACUST0033;16;0;0;0;0;0;0;5.022189148;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.41024687;-46.16721042;-75.40430851;-46.16716542;-75.39830945;-46.16751038;20250818; 20:46:01.0570;-65;38;163.81082;ACUST0033;17;0;0;0;0;0;0;5.502988778;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.39823013;-46.16752341;-75.39236062;-46.16757089;-75.38643769;-46.16704232;20250818; 20:49:10.5690;-65;38;157.335055;ACUST0033;18;0;0;0;0;0;0;6.022284277;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.38635026;-46.16703542;-75.38604517;-46.16698965;-75.3856909;-46.16704432;20250818; 20:50:52.1500;-65;38;152.135328;ACUST0033;19;0;0;0;0;0;0;6.251956696;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.60001333;-46.25082833;-75.59433288;-46.25033078;-75.58842929;-46.25078412;20250818; 06:00:28.7890;-65;38;699.120074;ACUST0034;1;48.319771;0;465.388388;0;1;0;5.456093028;27;0;41.68146457;5.62006324;1.018243191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.5883482;-46.25079312;-75.58227953;-46.250615;-75.57644234;-46.25044249;20250818; 06:03:39.4900;-65;38;699.120074;ACUST0034;2;30.846896;0;466.100847;0;1;0;5.713109342;27;0;26.60906242;3.58779652;0.650037059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.57635186;-46.25043419;-75.57042131;-46.2504014;-75.56437683;-46.25044064;20250818; 06:06:48.7960;-65;38;699.120074;ACUST0034;3;49.817322;0;466.838286;0;1;0;5.958389359;27;0;42.97327779;5.794243107;1.049801104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.56429273;-46.25043928;-75.55838557;-46.2501742;-75.55244369;-46.24986583;20250818; 06:10:00.8520;-65;38;699.120074;ACUST0034;4;500.425997;0;467.011408;0;1;0;6.234460823;27;0;431.676062;58.20445113;10.54548384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.55235964;-46.2498623;-75.54626996;-46.24998121;-75.54036727;-46.24995681;20250818; 06:13:12.9160;-65;38;699.120074;ACUST0034;5;155.214583;0;464.556335;0;1;0;6.54017452;27;0;133.8907658;18.05297819;3.270839019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.54027786;-46.249955;-75.53435734;-46.24963203;-75.52833571;-46.24953585;20250818; 06:16:23.5910;-65;38;699.120074;ACUST0034;6;739.540764;0;461.783492;0;1;0;6.848680189;27;0;637.9405679;86.01584353;15.58435258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.5282398;-46.24954989;-75.52239795;-46.24984215;-75.51645106;-46.24985306;20250818; 06:19:31.5290;-65;38;699.120074;ACUST0034;7;446.999207;0;459.108177;0;1;0;7.223027271;27;0;385.5891951;51.9903915;9.419620369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.51636285;-46.24985078;-75.51046355;-46.24990667;-75.50456099;-46.25000167;20250818; 06:22:39.4500;-65;38;699.120074;ACUST0034;8;520.589711;0;461.986212;0;1;0;7.600145302;27;0;449.0696281;60.54968882;10.97039406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.50447069;-46.25000305;-75.49846479;-46.24970521;-75.49251224;-46.24974152;20250818; 06:25:48.7750;-65;38;699.120074;ACUST0034;9;218.953967;0;464.053708;0;1;0;7.970947667;27;0;188.8734534;25.46649364;4.614019925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.4924129;-46.24975023;-75.48641806;-46.25006117;-75.48043803;-46.24996039;20250818; 06:28:56.9480;-65;38;699.120074;ACUST0034;10;245.272136;0;461.960891;0;1;0;7.519739878;26;356;96.23470892;145.7203314;3.317095724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.48036229;-46.24995977;-75.47436816;-46.24994267;-75.46843931;-46.25016836;20250818; 06:32:05.2570;-65;38;699.120074;ACUST0034;11;1429.976793;0;412.790343;0;1;0;7.098092953;26;356;561.0641416;849.5734391;19.33921228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.46836362;-46.25017198;-75.46250579;-46.250195;-75.4564481;-46.25005833;20250818; 06:35:13.4250;-65;38;372.596376;ACUST0034;12;645.63207;0;226.860397;0;1;0;6.662772901;26;356;253.3194978;383.580951;8.731621184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.45634032;-46.25005562;-75.45036771;-46.25011929;-75.44448544;-46.25033081;20250818; 06:38:20.1830;-65;38;359.255833;ACUST0034;13;259.641646;0;213.645774;0;1;0;6.255749692;26;356;101.8727143;154.2575007;3.511431048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.44439524;-46.25032093;-75.43837205;-46.25028444;-75.43228223;-46.25009108;20250818; 06:41:25.5780;-65;38;478.85282;ACUST0034;14;1489.912534;0;275.565146;0;1;0;5.8478185;26;356;584.5804638;885.1822783;20.14979188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.43219238;-46.25009569;-75.42637067;-46.25034082;-75.42037356;-46.25038128;20250818; 06:44:32.4080;-65;38;460.83916;ACUST0034;15;1596.940606;0;268.510265;0;1;0;5.46537616;26;356;626.5738819;948.7694691;21.59725496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.42028238;-46.25037863;-75.41429478;-46.25023186;-75.40832097;-46.2501391;20250818; 06:47:37.7780;-65;38;196.135467;ACUST0034;16;61.354077;0;135.6432;0;1;0;5.115077434;26;356;24.07281902;36.4514966;0.829761382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.40823237;-46.25014139;-75.40196769;-46.25035441;-75.39626361;-46.25063247;20250818; 06:50:48.5470;-65;38;136.144152;ACUST0034;17;23.898939;0;119.442651;0;1;0;4.764601501;26;356;9.376961752;14.19876455;0.323212696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.39620506;-46.25063555;-75.39029473;-46.25078103;-75.3842863;-46.25050107;20250818; 06:53:47.5720;-65;38;134.876521;ACUST0034;18;2.152127;0;128.7417;0;1;0;4.437587373;26;356;0.844406213;1.278615112;0.029105676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.38422385;-46.25049467;-75.38361494;-46.25046192;-75.38290107;-46.25041664;20250818; 06:55:29.5930;-65;38;125.701571;ACUST0034;19;0;0;0;0;0;0;4.312164927;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
